 Flow_Duration, Total_Fwd_Packets,Total_Backward_Packets,Total_Length_of_Fwd_Packets,Total_Length_of_Bwd_Packets, Fwd_Packet_Length_Max,Fwd_Packet_Length_Min, Fwd_Packet_Length_Mean, Fwd_Packet_Length_Std,Bwd_Packet_Length_Max, Bwd_Packet_Length_Min, Bwd_Packet_Length_Mean, Bwd_Packet_Length_Std,Flow_Bytes, Flow_Packets,Class
3609065,5,1,123,46,46,0,24.6,23.27659769,46,46,46,0,46.82653263,1.662480449,BENIGN
69,1,1,6,6,6,6,6,0,6,6,6,0,173913.0435,28985.50725,BENIGN
50914,1,1,6,6,6,6,6,0,6,6,6,0,235.6915583,39.28192639,BENIGN
899,4,0,37,0,37,0,9.25,18.5,0,0,0,0,41156.84093,4449.388209,BENIGN
205,2,2,82,338,41,41,41,0,169,169,169,0,2048780.488,19512.19512,BENIGN
15576501,6,4,611,231,587,0,101.8333333,237.6942714,219,0,57.75,107.5372029,54.0557857,0.641992704,BENIGN
3,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,10300000,666666.6667,BENIGN
5,3,0,0,0,0,0,0,0,0,0,0,0,0,600000,BENIGN
41154,4,3,11601,26,8760,0,2900.25,4128.319301,20,0,8.666666667,10.26320288,282524.1775,170.0928221,BENIGN
111,2,0,12,0,6,6,6,0,0,0,0,0,108108.1081,18018.01802,BENIGN
248,2,2,76,108,38,38,38,0,54,54,54,0,741935.4839,16129.03226,BENIGN
7403,1,1,6,6,6,6,6,0,6,6,6,0,1620.964474,270.1607456,BENIGN
24244,1,1,46,153,46,46,46,0,153,153,153,0,8208.216466,82.49463785,BENIGN
31020,1,1,44,72,44,44,44,0,72,72,72,0,3739.522888,64.47453256,BENIGN
48058,1,1,51,112,51,51,51,0,112,112,112,0,3391.734987,41.61638021,BENIGN
23738,1,1,48,48,48,48,48,0,48,48,48,0,4044.148622,84.2530963,BENIGN
201767,2,2,90,178,45,45,45,0,89,89,89,0,1328.264781,19.82484747,BENIGN
1225761,1,1,56,174,56,56,56,0,174,174,174,0,187.6385364,1.631639447,BENIGN
195,2,2,82,114,41,41,41,0,57,57,57,0,1005128.205,20512.82051,BENIGN
95302,1,1,0,0,0,0,0,0,0,0,0,0,0,20.98591845,BENIGN
171968,12,9,821,5749,373,0,68.41666667,125.0370551,1418,0,638.7777778,653.3136264,38204.78229,122.1157425,BENIGN
217378,3,0,0,0,0,0,0,0,0,0,0,0,0,13.80084461,BENIGN
72,1,1,0,0,0,0,0,0,0,0,0,0,0,27777.77778,BENIGN
5883577,9,5,710,3005,517,0,78.88888889,172.6567726,1448,0,601,709.2009588,631.4186081,2.379504849,BENIGN
60618,1,1,47,132,47,47,47,0,132,132,132,0,2952.918275,32.99350028,BENIGN
85764,1,1,51,153,51,51,51,0,153,153,153,0,2378.6204,23.31980784,BENIGN
35267,1,1,68,133,68,68,68,0,133,133,133,0,5699.379023,56.71023903,BENIGN
48499507,11,6,686,560,168,0,62.36363636,80.65143858,172,0,93.33333333,77.75517132,25.6909828,0.350519027,BENIGN
60624,4,2,180,122,45,45,45,0,61,61,61,0,4981.525468,98.97070467,BENIGN
191,2,2,54,128,27,27,27,0,64,64,64,0,952879.5812,20942.40838,BENIGN
23588,1,1,43,110,43,43,43,0,110,110,110,0,6486.348991,84.7888757,BENIGN
5216719,8,6,618,5311,342,0,77.25,126.3653999,1400,0,885.1666667,665.3060699,1136.538119,2.683679148,BENIGN
2,3,0,0,0,0,0,0,0,0,0,0,0,0,1500000,BENIGN
225547,1,1,51,151,51,51,51,0,151,151,151,0,895.6004735,8.867331421,BENIGN
34,1,1,0,0,0,0,0,0,0,0,0,0,0,58823.52941,BENIGN
359,2,2,102,224,51,51,51,0,112,112,112,0,908077.9944,11142.06128,BENIGN
83780913,6,9,11613,62,8760,0,1935.5,3529.815052,20,0,6.888888889,5.30199124,139.351549,0.179038393,BENIGN
31517,2,2,76,428,38,38,38,0,214,214,214,0,15991.36974,126.9156328,BENIGN
63434129,7,2,187,92,46,6,26.71428571,20.0890873,46,46,46,0,4.398263276,0.141879461,BENIGN
375,4,4,92,92,23,23,23,0,23,23,23,0,490666.6667,21333.33333,BENIGN
50281,2,2,78,182,39,39,39,0,91,91,91,0,5170.939321,79.55291263,BENIGN
23381,1,1,41,89,41,41,41,0,89,89,89,0,5560.070142,85.53954065,BENIGN
115833353,17,15,434,1806,434,0,25.52941176,105.2604613,1448,0,120.4,378.6654762,19.33812621,0.276258946,BENIGN
896992,5,3,11607,26,5840,0,2321.4,3173.373883,20,0,8.666666667,10.26320288,12968.9005,8.918697157,BENIGN
5506826,6,4,611,149,517,0,101.8333333,204.3050823,137,0,37.25,66.5601232,138.0105346,1.815928086,BENIGN
16250,6,2,11601,26,7300,0,1933.5,2864.553281,20,6,13,9.899494937,715507.6923,492.3076923,BENIGN
48003,4,2,152,176,38,38,38,0,88,88,88,0,6832.906277,124.992188,BENIGN
220,2,2,80,336,40,40,40,0,168,168,168,0,1890909.091,18181.81818,BENIGN
117320,2,0,12,0,6,6,6,0,0,0,0,0,102.2843505,17.04739175,BENIGN
515,1,1,51,112,51,51,51,0,112,112,112,0,316504.8544,3883.495146,BENIGN
64115,1,1,70,86,70,70,70,0,86,86,86,0,2433.127973,31.19394837,BENIGN
67,2,0,12,0,6,6,6,0,0,0,0,0,179104.4776,29850.74627,BENIGN
120166,8,5,546,3493,193,0,68.25,79.86908932,1410,0,698.6,703.7249463,33611.83696,108.1836792,BENIGN
10013101,1,5,1375,24,1375,1375,1375,0,6,0,4.8,2.683281573,139.7169568,0.599214968,BENIGN
15854,1,3,1016,0,1016,1016,1016,0,0,0,0,0,64084.77356,252.3022581,BENIGN
206,2,2,84,204,42,42,42,0,102,102,102,0,1398058.252,19417.47573,BENIGN
204,2,2,64,96,32,32,32,0,48,48,48,0,784313.7255,19607.84314,BENIGN
785,2,2,90,210,45,45,45,0,105,105,105,0,382165.6051,5095.541401,BENIGN
90989784,17,16,971,4627,573,0,57.11764706,142.9265031,1460,2,289.1875,543.9002628,61.52339036,0.362678078,BENIGN
23759,1,1,0,0,0,0,0,0,0,0,0,0,0,84.17862705,BENIGN
154,2,2,90,122,45,45,45,0,61,61,61,0,1376623.377,25974.02597,BENIGN
235,2,2,70,270,35,35,35,0,135,135,135,0,1446808.511,17021.2766,BENIGN
37105,1,1,0,0,0,0,0,0,0,0,0,0,0,53.9010915,BENIGN
9078668,1,5,6,30,6,6,6,0,6,6,6,0,3.965339409,0.660889901,BENIGN
70,1,1,6,6,6,6,6,0,6,6,6,0,171428.5714,28571.42857,BENIGN
3881737,5,1,135,46,46,6,27,20.1246118,46,46,46,0,46.62860982,1.545699773,BENIGN
23841,2,2,72,128,36,36,36,0,64,64,64,0,8388.909861,167.7781972,BENIGN
1182,2,2,66,166,33,33,33,0,83,83,83,0,196277.4958,3384.094755,BENIGN
194,2,2,62,238,31,31,31,0,119,119,119,0,1546391.753,20618.5567,BENIGN
398,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0,0,108040.201,7537.688442,BENIGN
4720107,2,2,85,405,43,42,42.5,0.707106781,282,123,202.5,112.4299782,103.811206,0.847438416,BENIGN
75345,1,1,45,98,45,45,45,0,98,98,98,0,1897.93616,26.54456168,BENIGN
361,2,2,58,506,29,29,29,0,253,253,253,0,1562326.87,11080.33241,BENIGN
115451961,20,17,1045,3345,517,0,52.25,143.1447096,1738,0,196.7647059,529.4130629,38.02447323,0.320479615,BENIGN
50190,1,1,50,78,50,50,50,0,78,78,78,0,2550.308826,39.84857541,BENIGN
271,2,2,70,340,35,35,35,0,170,170,170,0,1512915.129,14760.1476,BENIGN
88,1,1,0,0,0,0,0,0,0,0,0,0,0,22727.27273,BENIGN
5192773,3,1,12,0,6,0,4,3.464101615,0,0,0,0,2.31090402,0.77030134,BENIGN
5240020,1,6,6,36,6,6,6,0,6,6,6,0,8.015236583,1.335872764,BENIGN
768396,7,2,11607,26,4380,0,1658.142857,2117.853979,20,6,13,9.899494937,15139.3292,11.71271063,BENIGN
99710,1,1,56,97,56,56,56,0,97,97,97,0,1534.449905,20.05816869,BENIGN
185,2,2,102,134,51,51,51,0,67,67,67,0,1275675.676,21621.62162,BENIGN
117436626,12,12,587,4239,201,0,48.91666667,69.13814673,1418,0,353.25,558.1062338,41.09450488,0.204365544,BENIGN
150,2,2,86,118,43,43,43,0,59,59,59,0,1360000,26666.66667,BENIGN
100021,4,2,116,148,29,29,29,0,74,74,74,0,2639.445716,59.98740265,BENIGN
115818203,16,14,1272,1312,1272,0,79.5,318,1312,0,93.71428571,350.6467494,22.31082794,0.25902664,BENIGN
24218,2,2,68,278,34,34,34,0,139,139,139,0,14286.89405,165.1664052,BENIGN
36259,2,2,60,248,30,30,30,0,124,124,124,0,8494.442759,110.3174384,BENIGN
4015108,1,5,6,30,6,6,6,0,6,6,6,0,8.966134908,1.494355818,BENIGN
83375,1,1,50,148,50,50,50,0,148,148,148,0,2374.812594,23.988006,BENIGN
218,2,2,46,46,23,23,23,0,23,23,23,0,422018.3486,18348.62385,BENIGN
23795,2,2,84,284,42,42,42,0,142,142,142,0,15465.43391,168.1025426,BENIGN
195780,1,1,48,48,48,48,48,0,48,48,48,0,490.3463071,10.21554806,BENIGN
23784,2,2,84,310,42,42,42,0,155,155,155,0,16565.75849,168.1802893,BENIGN
178,2,2,68,182,34,34,34,0,91,91,91,0,1404494.382,22471.91011,BENIGN
219,2,2,64,200,32,32,32,0,100,100,100,0,1205479.452,18264.84018,BENIGN
65021623,2,2,96,96,48,48,48,0,48,48,48,0,2.95286385,0.061517997,BENIGN
50222,1,1,39,67,39,39,39,0,67,67,67,0,2110.628808,39.82318506,BENIGN
69,1,1,0,0,0,0,0,0,0,0,0,0,0,28985.50725,BENIGN
182071,4,2,148,74,37,37,37,0,37,37,37,0,1219.304557,32.95417722,BENIGN
115970332,16,14,652,609,568,0,40.75,140.6079656,603,0,43.5,161.0431142,10.87347064,0.258686851,BENIGN
5240596,3,1,12,0,6,0,4,3.464101615,0,0,0,0,2.289815891,0.763271964,BENIGN
61390,2,2,84,310,42,42,42,0,155,155,155,0,6417.983385,65.15719173,BENIGN
10710295,160,336,10140,525348,661,0,63.375,166.0339342,4104,0,1563.535714,862.8088382,49997.5024,46.31058248,BENIGN
65310677,7,0,0,0,0,0,0,0,0,0,0,0,0,0.107180025,BENIGN
167,2,2,94,126,47,47,47,0,63,63,63,0,1317365.269,23952.09581,BENIGN
214,2,2,64,258,32,32,32,0,129,129,129,0,1504672.897,18691.58879,BENIGN
100295,4,2,116,166,29,29,29,0,83,83,83,0,2811.705469,59.82352061,BENIGN
910,1,1,0,0,0,0,0,0,0,0,0,0,0,2197.802198,BENIGN
6053020,1,5,6,30,6,6,6,0,6,6,6,0,5.947444416,0.991240736,BENIGN
49835,6,2,11601,26,7300,0,1933.5,2864.553281,20,6,13,9.899494937,233309.9227,160.5297482,BENIGN
23840,1,1,44,109,44,44,44,0,109,109,109,0,6417.785235,83.89261745,BENIGN
23664,1,1,50,114,50,50,50,0,114,114,114,0,6930.35835,84.51656525,BENIGN
690522,6,2,11607,26,7300,0,1934.5,3139.53358,20,6,13,9.899494937,16846.67541,11.58543826,BENIGN
24221,2,2,62,224,31,31,31,0,112,112,112,0,11807.93526,165.1459477,BENIGN
25,13,0,3029,0,233,233,233,0,0,0,0,0,121000000,520000,BENIGN
5725381,3,1,0,0,0,0,0,0,0,0,0,0,0,0.698643461,BENIGN
183,2,0,12,0,6,6,6,0,0,0,0,0,65573.77049,10928.96175,BENIGN
71323,4,2,140,146,35,35,35,0,73,73,73,0,4009.926672,84.12433577,BENIGN
60999196,15,14,837,4252,450,0,55.8,122.5014286,1460,2,303.7142857,534.0444275,83.42732911,0.475416102,BENIGN
5558587,7,4,635,153,517,0,90.71428571,190.7072051,153,0,38.25,76.5,141.7626458,1.978920182,BENIGN
9920186,4,0,37,0,37,0,9.25,18.5,0,0,0,0,3.729768777,0.403218246,BENIGN
166,2,2,76,154,38,38,38,0,77,77,77,0,1385542.169,24096.38554,BENIGN
186,2,2,46,46,23,23,23,0,23,23,23,0,494623.6559,21505.37634,BENIGN
88,1,1,0,0,0,0,0,0,0,0,0,0,0,22727.27273,BENIGN
54196382,3,0,37,0,37,0,12.33333333,21.36195996,0,0,0,0,0.682702399,0.055354249,BENIGN
240872,3,4,432,2280,426,0,144,244.2375892,2266,2,570,1130.668239,11259.09197,29.06107808,BENIGN
10137701,1,6,1375,30,1375,1375,1375,0,6,0,5,2.449489743,138.5915801,0.690491858,BENIGN
152,2,2,88,120,44,44,44,0,60,60,60,0,1368421.053,26315.78947,BENIGN
23626,1,1,47,175,47,47,47,0,175,175,175,0,9396.427664,84.65250148,BENIGN
134,2,0,0,0,0,0,0,0,0,0,0,0,0,14925.37313,BENIGN
30205,3,0,83,0,46,6,27.66666667,20.20725942,0,0,0,0,2747.889422,99.32130442,BENIGN
112425,1,1,6,6,6,6,6,0,6,6,6,0,106.7378252,17.78963754,BENIGN
6024328,1,5,6,30,6,6,6,0,6,6,6,0,5.975770244,0.995961707,BENIGN
202,2,2,46,46,23,23,23,0,23,23,23,0,455445.5446,19801.9802,BENIGN
2682,3,1,43,6,31,6,14.33333333,14.43375673,6,6,6,0,18269.9478,1491.42431,BENIGN
97604832,7,9,11607,62,4380,0,1658.142857,1762.272815,20,0,6.888888889,5.30199124,119.5535074,0.163926311,BENIGN
115848559,21,19,1090,3582,405,0,51.9047619,115.2028232,1380,0,188.5263158,441.7744986,40.32851198,0.345278356,BENIGN
48085,1,1,58,145,58,58,58,0,145,145,145,0,4221.690756,41.59301237,BENIGN
80203,10,6,536,5486,201,0,53.6,79.04457252,1448,0,914.3333333,718.08681,75084.47315,199.4937845,BENIGN
120,2,0,12,0,6,6,6,0,0,0,0,0,100000,16666.66667,BENIGN
197527,1,1,49,145,49,49,49,0,145,145,145,0,982.1442132,10.12519807,BENIGN
72851,1,1,56,207,56,56,56,0,207,207,207,0,3610.108303,27.45329508,BENIGN
47941,1,1,53,88,53,53,53,0,88,88,88,0,2941.115121,41.71794497,BENIGN
155,2,2,116,248,58,58,58,0,124,124,124,0,2348387.097,25806.45161,BENIGN
298280,9,6,538,4415,210,0,59.77777778,82.22952295,2592,0,735.8333333,1060.243447,16605.20316,50.2883197,BENIGN
142,2,2,58,90,29,29,29,0,45,45,45,0,1042253.521,28169.01408,BENIGN
149639,1,1,55,167,55,55,55,0,167,167,167,0,1483.57046,13.36549964,BENIGN
118410257,910,1675,13520,2496234,834,0,14.85714286,77.34426795,2920,0,1490.288955,350.0568585,21195.41046,21.83087906,BENIGN
115654,2,1,0,0,0,0,0,0,0,0,0,0,0,25.93944005,BENIGN
64099934,2,0,6,0,6,0,3,4.242640687,0,0,0,0,0.093603841,0.03120128,BENIGN
83988,2,0,12,0,6,6,6,0,0,0,0,0,142.8775539,23.81292566,BENIGN
66,3,1,43,6,31,6,14.33333333,14.43375673,6,6,6,0,742424.2424,60606.06061,BENIGN
140,2,2,62,118,31,31,31,0,59,59,59,0,1285714.286,28571.42857,BENIGN
915,2,2,82,206,41,41,41,0,103,103,103,0,314754.0984,4371.584699,BENIGN
2039731,1,5,1375,24,1375,1375,1375,0,6,0,4.8,2.683281573,685.8747551,2.941564353,BENIGN
6210159,1,5,6,30,6,6,6,0,6,6,6,0,5.796953025,0.966158837,BENIGN
301953,13,9,575,4199,204,0,44.23076923,68.2656012,1418,0,466.5555556,611.5094257,15810.40758,72.85902111,BENIGN
5105114,1,5,1375,24,1375,1375,1375,0,6,0,4.8,2.683281573,274.0389343,1.17529207,BENIGN
76,1,1,0,0,0,0,0,0,0,0,0,0,0,26315.78947,BENIGN
4445,3,1,43,6,31,6,14.33333333,14.43375673,6,6,6,0,11023.62205,899.8875141,BENIGN
74616838,2,2,87,241,46,41,43.5,3.535533906,143,98,120.5,31.81980515,4.395790666,0.053607203,BENIGN
1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,BENIGN
118620391,16,18,1169,5076,500,0,73.0625,128.6382363,1430,0,282,480.4808866,52.64693488,0.286628629,BENIGN
23737,2,2,112,276,56,56,56,0,138,138,138,0,16345.78927,168.5132915,BENIGN
88185303,7,9,11613,62,5840,0,1659,2429.621575,20,0,6.888888889,5.30199124,132.3916753,0.181436129,BENIGN
117679462,15,14,1045,4891,372,0,69.66666667,103.796963,1430,0,349.3571429,515.2804475,50.44210688,0.246432126,BENIGN
3531115,1,5,6,30,6,6,6,0,6,6,6,0,10.19508002,1.699180004,BENIGN
31513,2,2,82,632,41,41,41,0,316,316,316,0,22657.31603,126.9317425,BENIGN
1223227,5,2,11607,26,11595,0,2321.4,5184.100867,20,6,13,9.899494937,9510.090932,5.722568256,BENIGN
47920,1,1,47,108,47,47,47,0,108,108,108,0,3234.557596,41.73622705,BENIGN
24092,2,2,64,234,32,32,32,0,117,117,117,0,12369.2512,166.0302175,BENIGN
22463,1,1,48,48,48,48,48,0,48,48,48,0,4273.69452,89.0353025,BENIGN
202,2,2,68,216,34,34,34,0,108,108,108,0,1405940.594,19801.9802,BENIGN
54106253,7,6,0,0,0,0,0,0,0,0,0,0,0,0.240267978,BENIGN
23502,1,1,51,67,51,51,51,0,67,67,67,0,5020.849289,85.0991405,BENIGN
116347977,21,17,1828,2990,433,0,87.04761905,171.960599,746,0,175.8823529,325.9804216,41.41026019,0.326606452,BENIGN
80,1,1,6,6,6,6,6,0,6,6,6,0,150000,25000,BENIGN
183,2,2,62,94,31,31,31,0,47,47,47,0,852459.0164,21857.9235,BENIGN
9518923,1,5,1375,24,1375,1375,1375,0,6,0,4.8,2.683281573,146.9704083,0.630323409,BENIGN
176,2,2,62,190,31,31,31,0,95,95,95,0,1431818.182,22727.27273,BENIGN
47470,3,4,443,872,437,0,147.6666667,250.5879752,860,0,218,428.0093457,27701.70634,147.4615547,BENIGN
373,1,1,53,113,53,53,53,0,113,113,113,0,445040.2145,5361.930295,BENIGN
66220132,25,35,1949,36386,818,0,77.96,184.2318467,2820,0,1039.6,840.3677136,578.9025005,0.906068867,BENIGN
60588,2,2,62,144,31,31,31,0,72,72,72,0,3400.013204,66.01967386,BENIGN
23637,25,29,150,57934,6,6,6,0,4344,0,1997.724138,1053.461468,2457333.841,2284.553877,BENIGN
117808520,14,20,1211,1550,517,0,86.5,141.3439613,902,0,77.5,202.4035833,23.4363355,0.288603914,BENIGN
2685228,1,5,6,30,6,6,6,0,6,6,6,0,13.40668278,2.234447131,BENIGN
115919345,23,23,860,11507,478,0,37.39130435,108.5552809,2023,0,500.3043478,716.0888362,106.6862481,0.396827639,BENIGN
242,2,0,0,0,0,0,0,0,0,0,0,0,0,8264.46281,BENIGN
42096458,13,9,1027,4131,549,0,79,160.4670267,1418,0,459,601.4077236,122.5281234,0.522609289,BENIGN
20086880,15,14,9076,5151,2869,0,605.0666667,1033.980344,1448,0,367.9285714,543.0881023,708.273261,1.443728444,BENIGN
23836,4,2,140,200,35,35,35,0,100,100,100,0,14264.13828,251.7200873,BENIGN
146,2,2,50,82,25,25,25,0,41,41,41,0,904109.589,27397.26027,BENIGN
119980885,17,15,668,780,292,0,39.29411765,95.12607733,384,0,52,134.8077997,12.06858909,0.266709151,BENIGN
217,2,2,130,386,65,65,65,0,193,193,193,0,2377880.184,18433.17972,BENIGN
117267341,114,112,9863,128120,1635,0,86.51754386,317.7524008,1418,0,1143.928571,533.0170748,1176.653268,1.927220299,BENIGN
4309246,1,5,6,30,6,6,6,0,6,6,6,0,8.354129702,1.39235495,BENIGN
31245,1,1,45,97,45,45,45,0,97,97,97,0,4544.727156,64.01024164,BENIGN
5348836,3,1,0,0,0,0,0,0,0,0,0,0,0,0.747826256,BENIGN
177,2,0,12,0,6,6,6,0,0,0,0,0,67796.61017,11299.43503,BENIGN
6304277,1,5,6,30,6,6,6,0,6,6,6,0,5.710408981,0.95173483,BENIGN
161616,18,25,200,482,43,0,11.11111111,12.18914121,52,0,19.28,14.39189587,4219.87922,266.0627661,BENIGN
24176,2,2,90,122,45,45,45,0,61,61,61,0,8769.027134,165.4533422,BENIGN
300345,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0,0,143.1686893,9.98851321,BENIGN
32055,2,2,84,204,42,42,42,0,102,102,102,0,8984.557791,124.7855249,BENIGN
122,2,0,12,0,6,6,6,0,0,0,0,0,98360.65574,16393.44262,BENIGN
61052785,20,16,1452,6314,572,0,72.6,177.4012401,1448,0,394.625,557.7777186,127.2014045,0.589653691,BENIGN
647248,9,10,703,3950,267,0,78.11111111,103.3022803,1448,0,395,587.483144,7188.898228,29.35505401,BENIGN
279,2,2,94,230,47,47,47,0,115,115,115,0,1161290.323,14336.91756,BENIGN
49,2,0,0,0,0,0,0,0,0,0,0,0,0,40816.32653,BENIGN
605,1,1,75,203,75,75,75,0,203,203,203,0,459504.1322,3305.785124,BENIGN
23653,1,1,45,61,45,45,45,0,61,61,61,0,4481.461125,84.55587029,BENIGN
229,2,2,82,254,41,41,41,0,127,127,127,0,1467248.908,17467.24891,BENIGN
1736964,5,2,11607,26,11595,0,2321.4,5184.100867,20,6,13,9.899494937,6697.317849,4.030020196,BENIGN
461,1,1,44,140,44,44,44,0,140,140,140,0,399132.321,4338.394794,BENIGN
215,2,2,64,204,32,32,32,0,102,102,102,0,1246511.628,18604.65116,BENIGN
52382,2,2,96,220,48,48,48,0,110,110,110,0,6032.606621,76.36210912,BENIGN
247,2,2,102,438,51,51,51,0,219,219,219,0,2186234.818,16194.33198,BENIGN
141919,1,1,48,48,48,48,48,0,48,48,48,0,676.4421959,14.09254575,BENIGN
138166,1,6,1375,30,1375,1375,1375,0,6,0,5,2.449489743,10168.92723,50.6636944,BENIGN
339445,1,1,53,98,53,53,53,0,98,98,98,0,444.8437891,5.891970717,BENIGN
93556018,7,10,11613,68,4380,0,1659,2117.072113,20,0,6.8,5.006662228,124.8556774,0.181709316,BENIGN
212,2,2,140,396,70,70,70,0,198,198,198,0,2528301.887,18867.92453,BENIGN
8321161,1,5,6,30,6,6,6,0,6,6,6,0,4.326319368,0.721053228,BENIGN
61677214,13,12,691,3403,318,0,53.15384615,99.09746562,1460,0,283.5833333,532.561641,66.37783607,0.405336078,BENIGN
166,2,2,80,180,40,40,40,0,90,90,90,0,1566265.06,24096.38554,BENIGN
101149544,15,14,932,1824,430,0,62.13333333,149.3614344,1812,0,130.2857143,484.0355086,27.2467862,0.286704209,BENIGN
801,2,2,70,126,35,35,35,0,63,63,63,0,244694.1323,4993.757803,BENIGN
274755,14,11,1504,4920,907,0,107.4285714,238.1226944,2860,0,447.2727273,880.1498839,23380.83019,90.99015487,BENIGN
729,1,1,0,0,0,0,0,0,0,0,0,0,0,2743.484225,BENIGN
116058726,16,15,518,2508,434,0,32.375,107.110457,1460,0,167.2,447.0588328,26.07300721,0.267106155,BENIGN
71147,2,2,80,164,40,40,40,0,82,82,82,0,3429.519165,56.22162565,BENIGN
201,2,2,102,224,51,51,51,0,112,112,112,0,1621890.547,19900.49751,BENIGN
10361957,4,4,459,2756,447,0,114.75,221.518058,2744,0,689,1370.00292,310.2695755,0.772054931,BENIGN
163,2,2,46,46,23,23,23,0,23,23,23,0,564417.1779,24539.8773,BENIGN
199,2,2,46,46,23,23,23,0,23,23,23,0,462311.5578,20100.50251,BENIGN
199994,9,5,524,4009,196,0,58.22222222,79.10559048,3626,0,801.8,1583.755095,22665.67997,70.00210006,BENIGN
23387,1,1,47,175,47,47,47,0,175,175,175,0,9492.453072,85.51759525,BENIGN
158954,2,2,70,186,35,35,35,0,93,93,93,0,1610.528832,25.164513,BENIGN
30542,1,1,56,116,56,56,56,0,116,116,116,0,5631.589287,65.48359636,BENIGN
137,2,2,82,114,41,41,41,0,57,57,57,0,1430656.934,29197.08029,BENIGN
747,1,1,0,0,0,0,0,0,0,0,0,0,0,2677.376171,BENIGN
189,2,2,66,234,33,33,33,0,117,117,117,0,1587301.587,21164.02116,BENIGN
9865937,1,5,6,30,6,6,6,0,6,6,6,0,3.648918496,0.608153083,BENIGN
1,2,0,37,0,31,6,18.5,17.67766953,0,0,0,0,37000000,2000000,BENIGN
420100,3,3,684,0,684,0,228,394.9075841,0,0,0,0,1628.183766,14.28231373,BENIGN
325,2,2,70,198,35,35,35,0,99,99,99,0,824615.3846,12307.69231,BENIGN
200,2,2,140,396,70,70,70,0,198,198,198,0,2680000,20000,BENIGN
170140,30,25,176,436,43,0,5.866666667,11.09747823,50,0,17.44,15.81159912,3597.037734,323.263195,BENIGN
47937,3,4,442,870,436,0,147.3333333,250.0106664,858,0,217.5,427.0093676,27369.25548,146.0249911,BENIGN
1363,2,0,12,0,6,6,6,0,0,0,0,0,8804.108584,1467.351431,BENIGN
6434443,1,6,6,36,6,6,6,0,6,6,6,0,6.527371522,1.087895254,BENIGN
81904596,5,9,11607,62,8760,0,2321.4,3802.315321,20,0,6.888888889,5.30199124,142.4706374,0.170930579,BENIGN
178,2,2,70,134,35,35,35,0,67,67,67,0,1146067.416,22471.91011,BENIGN
5154185,2,2,6,6,6,0,3,4.242640687,6,0,3,4.242640687,2.328205138,0.776068379,BENIGN
619704,3,4,442,871,436,0,147.3333333,250.0106664,859,0,217.75,427.5093566,2118.753469,11.29571537,BENIGN
147,2,2,90,122,45,45,45,0,61,61,61,0,1442176.871,27210.88435,BENIGN
5538793,3,1,12,0,6,0,4,3.464101615,0,0,0,0,2.166537005,0.722179002,BENIGN
70985428,18,22,2032,18368,1629,0,112.8888889,381.7821813,2920,0,834.9090909,1064.915016,287.382926,0.563495933,BENIGN
23102,1,1,0,0,0,0,0,0,0,0,0,0,0,86.57259112,BENIGN
261,2,2,64,158,32,32,32,0,79,79,79,0,850574.7126,15325.6705,BENIGN
75831015,7,9,11607,62,4380,0,1658.142857,1762.272815,20,0,6.888888889,5.30199124,153.8816275,0.210995461,BENIGN
38764,4,2,296,266,74,74,74,0,133,133,133,0,14497.98782,154.7827882,BENIGN
5700310,9,6,377,4472,184,0,41.88888889,75.22374034,1418,0,745.3333333,715.990689,850.6554907,2.631435834,BENIGN
31310,2,2,70,102,35,35,35,0,51,51,51,0,5493.452571,127.754711,BENIGN
1391820,11,12,888,5298,453,0,80.72727273,148.1682091,1448,0,441.5,629.7101065,4444.540242,16.52512538,BENIGN
669,1,1,47,108,47,47,47,0,108,108,108,0,231689.0882,2989.536622,BENIGN
5272834,2,2,125,334,76,49,62.5,19.09188309,204,130,167,52.32590181,87.04996213,0.758605334,BENIGN
46,1,1,0,0,0,0,0,0,0,0,0,0,0,43478.26087,BENIGN
185,2,2,70,102,35,35,35,0,51,51,51,0,929729.7297,21621.62162,BENIGN
62,1,1,6,6,6,6,6,0,6,6,6,0,193548.3871,32258.06452,BENIGN
206,2,2,96,96,48,48,48,0,48,48,48,0,932038.835,19417.47573,BENIGN
1843066,12,7,570,7088,191,0,47.5,73.17165373,2920,0,1012.571429,1043.806313,4155.032972,10.30890918,BENIGN
37028,1,1,0,0,0,0,0,0,0,0,0,0,0,54.01317922,BENIGN
3300038,2,0,0,0,0,0,0,0,0,0,0,0,0,0.606053627,BENIGN
181,2,2,62,222,31,31,31,0,111,111,111,0,1569060.773,22099.44751,BENIGN
5448818,2,2,0,0,0,0,0,0,0,0,0,0,0,0.734104167,BENIGN
3851990,1,5,6,30,6,6,6,0,6,6,6,0,9.345818655,1.557636442,BENIGN
116289946,28,21,2774,5395,606,0,99.07142857,212.6407035,1418,0,256.9047619,450.4810656,70.24682942,0.421360588,BENIGN
13601587,4,4,108,108,27,27,27,0,27,27,27,0,15.88049983,0.58816666,BENIGN
30307,1,1,43,105,43,43,43,0,105,105,105,0,4883.36028,65.99135513,BENIGN
